airport_key,airport_ident,airport_name,departure_airport_code,airport_type,municipality,scheduled_service,region_code,country_code,has_navaid,navaid_count,navaid_count_bucket,navaid_type_group,dominant_usage_type,max_power
8480,GFGK,Gbangbatok Airport,GBK,small_airport,Gbangbatok,no,SL-S,SL,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8481,KRWI,Rocky Mount Wilson Regional Airport,RWI,medium_airport,Rocky Mount,no,US-NC,US,Y,1,1,Radio Nav,BOTH,MEDIUM
8482,KFSI,Henry Post Army Air Field,FSI,medium_airport,Fort Sill,no,US-OK,US,Y,3,2-3,Mixed,LO,MEDIUM
8483,KCKC,Grand Marais Cook County Airport,GRM,small_airport,Grand Marais,no,US-MN,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8484,OIZJ,Jask Airport,JSK,small_airport,Bandar-e-Jask,yes,IR-22,IR,Y,1,1,Radio Nav,BOTH,LOW
8485,WIGM,Muko Muko Airport,MPC,small_airport,Muko Muko,yes,ID-BE,ID,Y,1,1,NDB Family,BOTH,MEDIUM
8486,SCTT,Las Breas Airport,TTC,medium_airport,Taltal,no,CL-AN,CL,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8487,CZTM,Shamattawa Airport,ZTM,small_airport,Shamattawa,yes,CA-MB,CA,Y,1,1,NDB Family,LO,LOW
8488,URKA,Anapa Vityazevo Airport,AAQ,medium_airport,Krasnyi Kurgan,yes,RU-KDA,RU,Y,2,2-3,NDB Family,TERMINAL,MEDIUM
8489,AYSP,Sapmanga Airport,SMH,small_airport,Sapmanga,no,PG-MPL,PG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8490,LIRA,Ciampino–G. B. Pastine International Airport,CIA,large_airport,Rome,yes,IT-62,IT,Y,2,2-3,Mixed,BOTH,MEDIUM
8491,LTAL,Kastamonu Airport,KFS,medium_airport,Kastamonu,no,TR-37,TR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8492,LKOL,Olomouc Airport,OLO,small_airport,Olomouc,no,CZ-OL,CZ,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8493,ZBDS,Ordos Ejin Horo International Airport,DSN,large_airport,Ordos,yes,CN-15,CN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8494,AFK,Kondavattavana Tank Seaplane Base,AFK,seaplane_base,Ampara,no,LK-5,LK,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8495,NTHE,Ahe Airport,AHE,medium_airport,Ahe Atoll,yes,PF-U-A,PF,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8496,YFRT,Forrest Airport,FOS,medium_airport,Unknown,no,AU-WA,AU,Y,1,1,NDB Family,BOTH,HIGH
8497,UNKNOWN,Abau Airport,ABW,Unknown,Unknown,unknown,UNKNOWN,PG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8498,UNKNOWN,San Fernando Airport,FDO,Unknown,Unknown,unknown,UNKNOWN,AR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8499,KNKX,Miramar Marine Corps Air Station - Mitscher Field,NKX,medium_airport,San Diego,no,US-CA,US,Y,1,1,Radio Nav,BOTH,MEDIUM
8500,SSPN,Paranaíba Airport,PBB,small_airport,Paranaíba,no,BR-MS,BR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8501,MH-NDK,Namorik Airport,NDK,small_airport,Namorik Atoll,no,MH-NMK,MH,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8502,LFRJ,Landivisiau Air Base,LDV,medium_airport,Landivisiau,no,FR-BRE,FR,Y,1,1,Radio Nav,BOTH,HIGH
8503,WV66,Glendale Fokker Field,GWV,small_airport,Glendale,no,US-WV,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8504,KNEW,Lakefront Airport,NEW,medium_airport,New Orleans,no,US-LA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8505,CYYJ,Victoria International Airport,YYJ,large_airport,Victoria,yes,CA-BC,CA,Y,3,2-3,Mixed,BOTH,HIGH
8506,MHLM,Ramón Villeda Morales International Airport,SAP,medium_airport,San Pedro Sula,yes,HN-CR,HN,Y,2,2-3,Mixed,BOTH,HIGH
8507,EETU,Tartu Airport,TAY,medium_airport,Tartu,yes,EE-7B,EE,Y,1,1,NDB Family,LO,MEDIUM
8508,EGNJ,Humberside Airport,HUY,medium_airport,"Grimsby, Lincolnshire",yes,GB-ENG,GB,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8509,SKYP,El Alcaravan - Yopal Airport,EYP,medium_airport,Yopal,yes,CO-CAS,CO,Y,1,1,Radio Nav,LO,HIGH
8510,RKSM,Seoul Air Base (K-16),SSN,medium_airport,Seongnam,no,KR-41,KR,Y,2,2-3,Radio Nav,BOTH,LOW
8511,WIDE,Tuanku Tambusai Airport,PPR,small_airport,Pasir Pengarayan,no,ID-RI,ID,Y,1,1,NDB Family,BOTH,MEDIUM
8512,LTFK,Gökçeada Airport,GKD,small_airport,Gökçeada,no,TR-17,TR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8513,FZMA,Bukavu Kavumu Airport,BKY,medium_airport,Kamakombe,no,CD-SK,CD,Y,1,1,NDB Family,BOTH,MEDIUM
8514,KBUF,Buffalo Niagara International Airport,BUF,large_airport,Buffalo,yes,US-NY,US,Y,3,2-3,Mixed,TERMINAL,HIGH
8515,CYKJ,Key Lake Airport,YKJ,medium_airport,Key Lake,no,CA-SK,CA,Y,1,1,NDB Family,LO,MEDIUM
8516,WAFJ,Tampa Padang Airport,MJU,small_airport,Mamuju,no,ID-SR,ID,Y,1,1,NDB Family,BOTH,MEDIUM
8517,ZYCY,Chaoyang Airport,CHG,medium_airport,"Shuangta, Chaoyang",yes,CN-21,CN,Y,2,2-3,Mixed,BOTH,HIGH
8518,EEKA,Kärdla Airport,KDL,medium_airport,Kärdla,yes,EE-39,EE,Y,1,1,NDB Family,LO,MEDIUM
8519,WAAA,Sultan Hasanuddin International Airport,UPG,large_airport,Makassar,yes,ID-SN,ID,Y,2,2-3,Mixed,BOTH,HIGH
8520,KRWF,Redwood Falls Municipal Airport,RWF,medium_airport,Redwood Falls,no,US-MN,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8521,PAKV,Kaltag Airport,KAL,small_airport,Kaltag,yes,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8522,BIGJ,Gjögur Airport,GJR,small_airport,Gjögur,no,IS-4,IS,Y,1,1,NDB Family,TERMINAL,LOW
8523,MGQC,Quiché Airport,AQB,small_airport,Santa Cruz del Quiché,no,GT-QC,GT,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8524,MYEN,Normans Cay Airport,NMC,medium_airport,Normans Cay,no,BS-EX,BS,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8525,RJKN,Tokunoshima Airport,TKN,medium_airport,Amagi,yes,JP-46,JP,Y,1,1,Radio Nav,TERMINAL,HIGH
8526,SYPM,Paramakatoi Airport,PMT,small_airport,Paramakatoi,no,GY-PT,GY,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8527,CYYZ,Toronto Pearson International Airport,YYZ,large_airport,Toronto,yes,CA-ON,CA,Y,10,4+,Mixed,LO,HIGH
8528,KMGE,Dobbins Air Reserve Base,MGE,medium_airport,Marietta,no,US-GA,US,Y,1,1,Radio Nav,BOTH,LOW
8529,CYOH,Oxford House Airport,YOH,small_airport,Oxford House,yes,CA-MB,CA,Y,1,1,NDB Family,LO,MEDIUM
8530,NZHN,Hamilton International Airport,HLZ,medium_airport,Hamilton,yes,NZ-WKO,NZ,Y,2,2-3,Mixed,BOTH,HIGH
8531,EBOS,Ostend-Bruges International Airport,OST,large_airport,Oostende,yes,BE-VWV,BE,Y,1,1,NDB Family,TERMINAL,LOW
8532,LIBC,Crotone Sant'Anna Pythagoras Airport,CRV,medium_airport,Isola di Capo Rizzuto (KR),yes,IT-78,IT,Y,1,1,Radio Nav,BOTH,HIGH
8533,AYTV,Timbunke Airport,TBE,small_airport,Timbunke,no,PG-ESW,PG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8534,NTMU,Ua Huka Airport,UAH,small_airport,Ua Huka,yes,PF-U-A,PF,Y,1,1,NDB Family,TERMINAL,MEDIUM
8535,VEGT,Lokpriya Gopinath Bordoloi International Airport,GAU,large_airport,Guwahati,yes,IN-AS,IN,Y,3,2-3,Mixed,BOTH,HIGH
8536,KFBL,Faribault Municipal Airport-Liz Wall Strohfus Field,FBL,small_airport,Faribault,no,US-MN,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8537,NFMO,Moala Airport,MFJ,small_airport,Moala,yes,FJ-E,FJ,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8538,KVIS,Visalia Municipal Airport,VIS,medium_airport,Visalia,no,US-CA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8539,MUMO,Orestes Acosta Airport,MOA,medium_airport,Moa,no,CU-11,CU,Y,1,1,NDB Family,BOTH,MEDIUM
8540,SVPA,Cacique Aramare Airport,PYH,medium_airport,Puerto Ayacucho,no,VE-Z,VE,Y,2,2-3,Mixed,BOTH,HIGH
8541,SGPI,Aeródromo Don Carlos Miguel Gimenez,PIL,medium_airport,Pilar,no,PY-12,PY,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8542,FATN,Thaba Nchu Tar Airport,TCU,small_airport,Homeward,no,ZA-FS,ZA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8543,AYPY,Port Moresby Jacksons International Airport,POM,large_airport,Port Moresby,yes,PG-NCD,PG,Y,4,4+,Mixed,BOTH,LOW
8544,KCZT,Dimmit County Airport,CZT,small_airport,Carrizo Springs,no,US-TX,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8545,SA14,Miramar Airport,MJR,small_airport,Miramar,no,AR-B,AR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8546,SVBC,General José Antonio Anzoategui International Airport,BLA,large_airport,Barcelona,yes,VE-B,VE,Y,1,1,Radio Nav,BOTH,HIGH
8547,UUWW,Vnukovo International Airport,VKO,large_airport,Moscow,yes,RU-MOW,RU,Y,4,4+,NDB Family,TERMINAL,MEDIUM
8548,CZN,Chisana Airport,CZN,small_airport,Chisana,no,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8549,ZGHY,Hengyang Nanyue Airport,HNY,small_airport,Hengyang,yes,CN-43,CN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8550,UAAR,Boralday Airport,BXJ,small_airport,Boralday,no,KZ-ALM,KZ,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8551,ZPBS,Baoshan Yunrui Airport,BSD,medium_airport,Baoshan (Longyang),yes,CN-53,CN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8552,KUCY,Everett-Stewart Regional Airport,UCY,small_airport,Union City,no,US-TN,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8553,CYUX,Hall Beach Airport,YUX,medium_airport,Sanirajak,yes,CA-NU,CA,Y,2,2-3,Mixed,BOTH,HIGH
8554,RPSD,Cesar Lim Rodriguez (Taytay-Sandoval) Airport,RZP,small_airport,Taytay,no,PH-PLW,PH,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8555,AGGI,Babanakira Airport,MBU,small_airport,Mbambanakira,no,SB-GU,SB,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8556,OITU,Maku National Airport,IMQ,medium_airport,Showt,no,IR-04,IR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8557,KBVX,Batesville Regional Airport,BVX,small_airport,Batesville,no,US-AR,US,Y,1,1,NDB Family,TERMINAL,LOW
8558,PARC,Arctic Village Airport,ARC,medium_airport,Arctic Village,yes,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8559,UEST,Tiksi Airport,IKS,medium_airport,Tiksi,yes,RU-SA,RU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8560,FOOY,Mayumba Airport,MYB,small_airport,Mayumba,no,GA-5,GA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8561,EGLF,Farnborough Airport,FAB,medium_airport,"Farnborough, Hampshire",no,GB-ENG,GB,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8562,VTUD,Udon Thani International Airport,UTH,large_airport,Udon Thani,yes,TH-41,TH,Y,3,2-3,Mixed,BOTH,HIGH
8563,EGOV,Anglesey Airport,VLY,medium_airport,Angelsey,no,GB-WLS,GB,Y,1,1,Radio Nav,HI,HIGH
8564,TNCE,F. D. Roosevelt Airport,EUX,medium_airport,Oranjestad,yes,BQ-SE,BQ,Y,1,1,NDB Family,UNKNOWN,UNKNOWN
8565,HKKG,Kakamega Airport,GGM,small_airport,Kakamega,no,KE-900,KE,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8566,K9U3,Austin Airport,ASQ,small_airport,Austin,no,US-NV,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8567,KWHP,Whiteman Airport,WHP,small_airport,Pacoima,no,US-CA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8568,GXUD,Kankan Airport,KNN,small_airport,Kankan,no,GN-K,GN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8569,MMMA,General Servando Canales International Airport,MAM,medium_airport,Matamoros,yes,MX-TAM,MX,Y,1,1,Radio Nav,BOTH,HIGH
8570,KSNS,Salinas Municipal Airport,SNS,medium_airport,Salinas,no,US-CA,US,Y,2,2-3,Mixed,BOTH,HIGH
8571,KHLB,Batesville Airport,HLB,small_airport,Batesville,no,US-IN,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8572,KCRE,Grand Strand Airport,CRE,medium_airport,North Myrtle Beach,no,US-SC,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8573,ZMD,Sena Madureira Airport,ZMD,small_airport,Sena Madureira,no,BR-AC,BR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8574,UZM,Hope Bay Aerodrome,UZM,small_airport,Hope Bay,no,CA-NU,CA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8575,CAG3,Chilko Lake (Tsylos Park Lodge) Airport,CJH,small_airport,Chilko Lake,no,CA-BC,CA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8576,KACB,Antrim County Airport,ACB,small_airport,Bellaire,no,US-MI,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8577,SPJL,Inca Manco Capac International Airport,JUL,large_airport,Juliaca,yes,PE-PUN,PE,Y,1,1,Radio Nav,BOTH,HIGH
8578,LNMC,Monaco Heliport,MCM,heliport,Fontvieille,yes,MC-U-A,MC,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8579,RJOS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,TKS,large_airport,Tokushima,yes,JP-36,JP,Y,2,2-3,Mixed,BOTH,HIGH
8580,KIPL,Imperial County Airport,IPL,medium_airport,Imperial,yes,US-CA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8581,VOML,Mangaluru International Airport,IXE,large_airport,Mangaluru,yes,IN-KA,IN,Y,2,2-3,Mixed,BOTH,HIGH
8582,VOHY,Begumpet Airport,BPM,medium_airport,Hyderabad,no,IN-TG,IN,Y,1,1,Radio Nav,BOTH,HIGH
8583,HCMF,Bender Qassim International Airport,BSA,large_airport,Bosaso,yes,SO-BR,SO,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8584,KCXO,Conroe-North Houston Regional Airport,CXO,medium_airport,Houston,no,US-TX,US,Y,1,1,NDB Family,TERMINAL,LOW
8585,FBTS,Tshabong Airport,TBY,small_airport,Tshabong,no,BW-KG,BW,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8586,SLMG,Magdalena Airport,MGD,small_airport,Magdalena,no,BO-B,BO,Y,1,1,NDB Family,LO,MEDIUM
8587,SNKI,Cachoeiro do Itapemirim - Raimundo de Andrade Airport,CDI,small_airport,Cachoeiro do Itapemirim,no,BR-ES,BR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8588,UNKNOWN,Wagny Airport,WGY,Unknown,Unknown,unknown,UNKNOWN,GA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8589,ZYQQ,Qiqihar Sanjiazi Airport,NDG,large_airport,Qiqihar,yes,CN-23,CN,Y,1,1,Radio Nav,BOTH,HIGH
8590,EKSB,Sønderborg Airport,SGD,medium_airport,Sønderborg,yes,DK-83,DK,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8591,KHLC,Hill City Municipal Airport,HLC,small_airport,Hill City,no,US-KS,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8592,VVPB,Phu Bai International Airport,HUI,medium_airport,Huế,yes,VN-NC,VN,Y,2,2-3,Mixed,BOTH,HIGH
8593,MMJC,Jorge Jiménez Cantú National Airport,AZP,small_airport,Atizapán de Zaragoza,no,MX-MEX,MX,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8594,VTBD,Don Mueang International Airport,DMK,large_airport,Bangkok,yes,TH-10,TH,Y,2,2-3,Mixed,TERMINAL,HIGH
8595,TDPD,Douglas-Charles Airport,DOM,medium_airport,Marigot,yes,DM-02,DM,Y,1,1,NDB Family,LO,MEDIUM
8596,KHTL,Roscommon County - Blodgett Memorial Airport,HTL,small_airport,Houghton Lake,no,US-MI,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8597,KBXA,George R Carr Memorial Air Field,BXA,small_airport,Bogalusa,no,US-LA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8598,YWSL,West Sale Airport,SXE,medium_airport,Sale,no,AU-VIC,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8599,YPIR,Port Pirie Airport,PPI,medium_airport,Unknown,no,AU-SA,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8600,WIMM,Kualanamu International Airport,KNO,large_airport,Beringin,yes,ID-SU,ID,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8601,YALX,Alexandria Homestead Airport,AXL,small_airport,Unknown,no,AU-NT,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8602,LKPD,Pardubice Airport,PED,large_airport,Pardubice,yes,CZ-PA,CZ,Y,1,1,NDB Family,BOTH,HIGH
8603,KO02,Nervino Airport,NVN,small_airport,Beckwourth,no,US-CA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8604,KT03,Tuba City Airport,TBC,small_airport,Tuba City,no,US-AZ,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8605,UNKNOWN,Telegraph Creek Airport,YTX,Unknown,Unknown,unknown,UNKNOWN,CA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8606,OMRK,Ras Al Khaimah International Airport,RKT,large_airport,Ras Al Khaimah,yes,AE-RK,AE,Y,1,1,Radio Nav,BOTH,HIGH
8607,KROX,Roseau Municipal Rudy Billberg Field,ROX,small_airport,Roseau,no,US-MN,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8608,MYAP,Spring Point Airport,AXP,medium_airport,Spring Point,yes,BS-AK,BS,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8609,FKKV,Bamenda Airport,BPC,medium_airport,Bamenda,no,CM-NW,CM,Y,1,1,Radio Nav,BOTH,HIGH
8610,CYQQ,Comox Valley International Airport / CFB Comox,YQQ,large_airport,Comox,yes,CA-BC,CA,Y,2,2-3,Mixed,BOTH,HIGH
8611,SLAP,Apolo Airport,APB,small_airport,Apolo,no,BO-L,BO,Y,1,1,NDB Family,LO,MEDIUM
8612,ZUGU,Guangyuan Panlong Airport,GYS,medium_airport,Guangyuan (Lizhou),yes,CN-51,CN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8613,SANR,Termas de Río Hondo international Airport,RHD,medium_airport,Termas de Río Hondo,yes,AR-G,AR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8614,MMMT,Minatitlán/Coatzacoalcos International Airport,MTT,medium_airport,Cosoleacaque,yes,MX-VER,MX,Y,1,1,Radio Nav,BOTH,HIGH
8615,OMDM,Al Minhad Air Base,NHD,medium_airport,Dubai,no,AE-DU,AE,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8616,KSAC,Sacramento Executive Airport,SAC,medium_airport,Sacramento,no,US-CA,US,Y,2,2-3,Mixed,TERMINAL,HIGH
8617,SBVT,Eurico de Aguiar Salles Airport,VIX,large_airport,Vitória,yes,BR-ES,BR,Y,2,2-3,Mixed,BOTH,HIGH
8618,LFOT,Tours Val de Loire Airport,TUF,medium_airport,"Tours, Indre-et-Loire",yes,FR-CVL,FR,Y,4,4+,Mixed,BOTH,HIGH
8619,YLTV,Latrobe Valley Airport,TGN,medium_airport,Morwell,no,AU-VIC,AU,Y,1,1,NDB Family,BOTH,LOW
8620,SMBN,Albina Airport,ABN,small_airport,Albina,no,SR-MA,SR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8621,CKM8,Opapimiskan Lake Airport,YBS,small_airport,Opapimiskan Lake,no,CA-ON,CA,Y,1,1,NDB Family,LO,MEDIUM
8622,UAUR,Arkalyk North Airport,AYK,small_airport,Arkalyk,no,KZ-KUS,KZ,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8623,CYQU,Grande Prairie Airport,YQU,medium_airport,Grande Prairie,yes,CA-AB,CA,Y,2,2-3,Mixed,BOTH,HIGH
8624,KMTJ,Montrose Regional Airport,MTJ,medium_airport,Montrose,yes,US-CO,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8625,RKTY,Yecheon Airbase,YEC,medium_airport,Yecheon-ri,no,KR-47,KR,Y,2,2-3,Radio Nav,BOTH,HIGH
8626,SPEO,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,CHM,medium_airport,Chimbote,yes,PE-ANC,PE,Y,1,1,Radio Nav,BOTH,HIGH
8627,RKJK,Gunsan Airport / Gunsan Air Base,KUV,medium_airport,Gunsan,yes,KR-45,KR,Y,1,1,Radio Nav,BOTH,HIGH
8628,CAH2,Ocean Falls Seaplane Base,ZOF,seaplane_base,Ocean Falls,no,CA-BC,CA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8629,AGAF,Afutara Aerodrome,AFT,small_airport,Bila,no,SB-ML,SB,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8630,YNWN,Newman Airport,ZNE,medium_airport,Newman,yes,AU-WA,AU,Y,2,2-3,Mixed,BOTH,HIGH
8631,EICK,Cork International Airport,ORK,large_airport,Cork,yes,IE-CO,IE,Y,1,1,Radio Nav,BOTH,HIGH
8632,AYCH,Chimbu Airport,CMU,medium_airport,Kundiawa,yes,PG-CPK,PG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8633,SWLB,Lábrea Airport,LBR,small_airport,Lábrea,yes,BR-AM,BR,Y,1,1,NDB Family,LO,MEDIUM
8634,KBXK,Buckeye Municipal Airport,BXK,small_airport,Buckeye,no,US-AZ,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8635,PALJ,Port Alsworth Airport,PTA,small_airport,Port Alsworth,yes,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8636,OPSR,Mushaf Air Base,SGI,medium_airport,Sargodha,no,PK-PB,PK,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8637,NTGN,Napuka Island Airport,NAU,small_airport,Napuka Island,yes,PF-U-A,PF,Y,1,1,NDB Family,TERMINAL,MEDIUM
8638,PAMC,McGrath Airport,MCG,medium_airport,McGrath,yes,US-AK,US,Y,2,2-3,Mixed,BOTH,HIGH
8639,KAIZ,Lee C Fine Memorial Airport,AIZ,small_airport,Kaiser Lake Ozark,no,US-MO,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8640,AYOE,Konge Airport,KGB,small_airport,Konge,no,PG-MPL,PG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8641,SAWG,Piloto Civil Norberto Fernández International Airport,RGL,large_airport,Rio Gallegos,yes,AR-Z,AR,Y,3,2-3,Mixed,BOTH,HIGH
8642,HCMW,Garowe Airport,GGR,small_airport,Garowe,yes,SO-NU,SO,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8643,YWND,Wondai Airport,WDI,small_airport,Unknown,no,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8644,LIRZ,Perugia San Francesco d'Assisi – Umbria International Airport,PEG,large_airport,Perugia (PG),yes,IT-55,IT,Y,1,1,Radio Nav,LO,HIGH
8645,SKSA,Los Colonizadores Airport,RVE,small_airport,Saravena,yes,CO-ARA,CO,Y,1,1,NDB Family,LO,MEDIUM
8646,NTTU,Tupai Airport,TPX,small_airport,Tupai Atoll,no,PF-U-A,PF,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8647,VNRT,Rumjatar Airport,RUM,small_airport,Rumjatar,no,NP-P1,NP,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8648,RPMZ,Zamboanga International Airport,ZAM,large_airport,Zamboanga,yes,PH-ZMC,PH,Y,1,1,Radio Nav,BOTH,HIGH
8649,WBKS,Sandakan Airport,SDK,medium_airport,Sandakan,yes,MY-12,MY,Y,2,2-3,Mixed,BOTH,HIGH
8650,SELT,Cotopaxi International Airport,LTX,medium_airport,Latacunga,yes,EC-X,EC,Y,1,1,Radio Nav,LO,HIGH
8651,OITZ,Zanjan Airport,JWN,medium_airport,Zanjan,no,IR-19,IR,Y,2,2-3,Mixed,BOTH,HIGH
8652,FZTK,Kaniama Airport,KNM,small_airport,Kaniama,no,CD-HL,CD,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8653,GULB,Tata Airport,LEK,small_airport,Labé,no,GN-L,GN,Y,1,1,NDB Family,LO,LOW
8654,OASL,Salerno Airport,OLR,small_airport,Khost,no,AF-KHO,AF,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8655,SKIB,Perales Airport,IBE,medium_airport,Ibagué,yes,CO-TOL,CO,Y,2,2-3,Mixed,LO,HIGH
8656,KLVL,Brunswick Municipal Airport,LVL,small_airport,Lawrenceville,no,US-VA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8657,CFA7,Taltheilei Narrows Airport,GSL,small_airport,Taltheilei Narrows,no,CA-NT,CA,Y,1,1,NDB Family,LO,MEDIUM
8658,VNBL,Baglung Airport,BGL,small_airport,Baglung,no,NP-P4,NP,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8659,Z48,Bear Creek 3 Airport,BCC,small_airport,Bear Creek,no,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8660,SMWA,Wageningen Airstrip,AGI,small_airport,Wageningen,yes,SR-NI,SR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8661,FKKF,Mamfe Airport,MMF,small_airport,Mamfe,no,CM-SW,CM,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8662,KUNU,Dodge County Airport,UNU,small_airport,Juneau,no,US-WI,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8663,SSCN,Canela Airport,CEL,small_airport,Canela,yes,BR-RS,BR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8664,KMKG,Muskegon County Airport,MKG,medium_airport,Muskegon,yes,US-MI,US,Y,2,2-3,Mixed,LO,MEDIUM
8665,FMFE,Ambohibary Airport,OHB,small_airport,Moramanga,no,MG-A,MG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8666,EGMC,London Southend Airport,SEN,medium_airport,"Southend-on-Sea, Essex",yes,GB-ENG,GB,N,0,0,No Navaid,UNKNOWN,UNKNOWN
8667,UKHH,Kharkiv International Airport,HRK,medium_airport,Kharkiv,no,UA-U-A,UA,Y,5,4+,Mixed,BOTH,HIGH
8668,LFRO,Lannion Airport,LAI,medium_airport,Lannion,no,FR-BRE,FR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
